FileName_DAPI	FileName_DAPI_flatfield	FileName_Mts	Group_Index	Group_Number	ImageNumber	Intensity_MaxIntensity_Background_Mask	Intensity_MaxIntensity_MaskedMT_image	Intensity_MeanIntensity_Background_Mask	Intensity_MeanIntensity_MaskedMT_image	Intensity_MeanIntensity_Masked_Nuclei	Intensity_MedianIntensity_Background_Mask	Intensity_MedianIntensity_MaskedMT_image	Intensity_MinIntensity_Background_Mask	Intensity_MinIntensity_MaskedMT_image	Intensity_StdIntensity_Background_Mask	Intensity_StdIntensity_MaskedMT_image	Intensity_StdIntensity_Masked_Nuclei	Intensity_TotalArea_Background_Mask	Intensity_TotalArea_MaskedMT_image	Intensity_TotalArea_Masked_Nuclei	Intensity_TotalIntensity_Background_Mask	Intensity_TotalIntensity_MaskedMT_image	Intensity_TotalIntensity_Masked_Nuclei
Image003_ch00.tif	Image005_fh00.tif	Image003_ch01.tif	31	1	31	3.37224	14.4462	1.61088577179	4.15704126619	61.8238703712	1.59922	3.97925	0.0	0.0	0.0475485	1.10518	14.8315	316498	414407	42182	509842.0	1.72271e+06	2.60785e+06
Image005_ch00.tif	Image005_fh00.tif	Image005_ch01.tif	32	1	32	4.46563	17.4773	1.62616449766	5.02990763001	58.1792821053	1.59922	4.7808	0.0	1.85603	0.0948779	1.33273	19.2282	119083	606041	41761	193649.0	3.04833e+06	2.42963e+06
Image007_ch00.tif	Image005_fh00.tif	Image007_ch01.tif	33	1	33	3.04021	18.987	1.60443702373	4.90357382298	53.6390769231	1.59014	4.6537	0.0	2.03632	0.0585284	1.24192	14.0208	57871	499675	42250	92850.4	2.45019e+06	2.26625e+06
Image009_ch00.tif	Image005_fh00.tif	Image009_ch01.tif	34	1	34	3.85863	44.8067	1.61444993612	4.87558799996	65.1075334377	1.59792	4.55123	0.0	1.70558	0.0569508	1.54479	17.2507	435963	309949	38953	703840.0	1.51118e+06	2.53613e+06
Image011_ch00.tif	Image005_fh00.tif	Image011_ch01.tif	35	1	35	4.02853	15.511	1.68042290471	5.05412485368	61.7631022575	1.61349	4.78988	0.0	1.99741	0.169255	1.34129	20.0632	108040	527946	42569	181553.0	2.66831e+06	2.62919e+06
Image013_ch00.tif	Image005_fh00.tif	Image013_ch01.tif	36	1	36	3.03761	18.2918	1.61536753535	3.99996498376	59.163636909	1.60052	3.81712	0.0	1.71466	0.0518769	1.05343	14.4643	323843	406954	41670	523125.0	1.6278e+06	2.46535e+06
Image016_ch00.tif	Image005_fh00.tif	Image016_ch01.tif	37	1	37	3.31258	23.1141	1.63763698102	5.6244689062	69.8563658564	1.61868	5.17121	0.0	1.80804	0.0751563	1.95872	16.6649	129580	340100	45045	212205.0	1.91288e+06	3.14668e+06
Image018_ch00.tif	Image005_fh00.tif	Image018_ch01.tif	38	1	38	3.44358	17.1556	1.63503027162	4.85818083961	55.9726678646	1.61608	4.5642	0.0	1.97665	0.0763125	1.3994	22.7975	164717	516524	46749	269317.0	2.50937e+06	2.61667e+06
Image020_ch00.tif	Image005_fh00.tif	Image020_ch01.tif	39	1	39	4.83009	27.6537	1.64660588708	6.10891761699	63.3504166078	1.62257	5.35538	0.0	2.14397	0.0967723	2.56874	12.6064	321229	302878	70810	528938.0	1.85026e+06	4.48584e+06
Image024_ch00.tif	Image005_fh00.tif	Image024_ch01.tif	40	1	40	3.85084	13.716	1.64781362342	4.42716803252	63.2649959136	1.63165	4.16342	0.0	1.84565	0.074496	1.22722	14.4789	132964	437332	74637	219100.0	1.93614e+06	4.72191e+06
Image026_ch00.tif	Image005_fh00.tif	Image026_ch01.tif	41	1	41	3.52529	14.8366	1.62832201463	4.38649843494	57.0793950851	1.607	4.08042	0.0	1.98444	0.0796744	1.26871	15.0389	157317	341840	51313	256163.0	1.49948e+06	2.92892e+06
